Front,Back,Tags
Completa la frase:<br><br>Das generelle Vorgehen kann nur durch ein weiteres Meinungsbild ___ werden.,"<div class=""answer"">festgelegt</div><div class=""meta""><p><b>Significado:</b><br>comprometer, determinar, definir, establecer, fijar</p><div class=""example""><b>Ejemplo:</b><br>Das generelle Vorgehen kann nur durch ein weiteres Meinungsbild festgelegt werden.</div><div class=""translation""><b>Traducción:</b><br>El procedimiento general solo puede ser establecido mediante otra consulta de opinión.</div><p><b>Separabilidad:</b><br>separable — legt ... fest — festgelegt</p><p><b>Perfekt:</b><br>er hat festgelegt</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/festlegen</p></div>",verb_prefix family::legen prefix::fest separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Leg doch endlich mal das Buch ___; es stört hier!,"<div class=""answer"">fort</div><div class=""meta""><p><b>Significado:</b><br>Quitar algo del lugar donde está y ponerlo en otro sitio.</p><div class=""example""><b>Ejemplo:</b><br>Leg doch endlich mal das Buch fort; es stört hier!</div><div class=""translation""><b>Traducción:</b><br>¡Por fin aparta el libro, molesta aquí!</div><p><b>Separabilidad:</b><br>separable — legt ... fort — fortgelegt</p><p><b>Perfekt:</b><br>Er hat das Buch fortgelegt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/fortlegen</p></div>",verb_prefix family::legen prefix::fort separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Wir haben ein paar ältere Ausgaben ___, berichtet Präsident Krammer.","<div class=""answer"">hergelegt</div><div class=""meta""><p><b>Significado:</b><br>poner algo hacia el hablante (coloquial)</p><div class=""example""><b>Ejemplo:</b><br>Wir haben ein paar ältere Ausgaben hergelegt, berichtet Präsident Krammer.</div><div class=""translation""><b>Traducción:</b><br>Hemos puesto algunas ediciones antiguas aquí, informa el presidente Krammer.</div><p><b>Separabilidad:</b><br>separable — legt ... her — hergelegt</p><p><b>Perfekt:</b><br>Er hat die Bücher hierher gelegt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/herlegen</p></div>",verb_prefix family::legen prefix::her separability::separable difficulty::b1 register::colloquial source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Wo habe ich meine Autoschlüssel nur wieder ___?,"<div class=""answer"">hingelegt</div><div class=""meta""><p><b>Significado:</b><br>dejar, poner</p><div class=""example""><b>Ejemplo:</b><br>Wo habe ich meine Autoschlüssel nur wieder hingelegt?</div><div class=""translation""><b>Traducción:</b><br>¿Dónde he dejado mis llaves del coche otra vez?</div><p><b>Separabilidad:</b><br>separable — legt ... hin — hingelegt</p><p><b>Perfekt:</b><br>Er hat die Bücher auf den Tisch hingelegt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/hinlegen</p></div>",verb_prefix family::legen prefix::hin separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Sie können direkt nach der Anmeldung am Bildschirm ___.,"<div class=""answer"">loslegen</div><div class=""meta""><p><b>Significado:</b><br>empezar con energía</p><div class=""example""><b>Ejemplo:</b><br>Sie können direkt nach der Anmeldung am Bildschirm loslegen.</div><div class=""translation""><b>Traducción:</b><br>Pueden empezar directamente después de registrarse en la pantalla.</div><p><b>Separabilidad:</b><br>separable — legt ... los — losgelegt</p><p><b>Perfekt:</b><br>Er hat schon losgelegt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/loslegen</p></div>",verb_prefix family::legen prefix::los separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Zur Nacht sollten wir noch etwas Holz ___, damit die Glut bis zum Morgen hält.","<div class=""answer"">nachlegen</div><div class=""meta""><p><b>Significado:</b><br>añadir más material, especialmente madera o comida, para continuar el proceso o proporcionar más</p><div class=""example""><b>Ejemplo:</b><br>Zur Nacht sollten wir noch etwas Holz nachlegen, damit die Glut bis zum Morgen hält.</div><div class=""translation""><b>Traducción:</b><br>De noche deberíamos añadir más leña para que las brasas duren hasta la mañana.</div><p><b>Separabilidad:</b><br>separable — legt ... nach — nachgelegt</p><p><b>Perfekt:</b><br>Wir haben noch Holz nachgelegt, damit das Feuer nicht ausgeht.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/nachlegen</p></div>",verb_prefix family::legen prefix::nach separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Jetzt habe ich den Schlüssel schon wieder ___!,"<div class=""answer"">verlegt</div><div class=""meta""><p><b>Significado:</b><br>perder (no recordar dónde se puso algo)</p><div class=""example""><b>Ejemplo:</b><br>Jetzt habe ich den Schlüssel schon wieder verlegt!</div><div class=""translation""><b>Traducción:</b><br>¡Ahora ya he perdido otra vez la llave!</div><p><b>Separabilidad:</b><br>inseparable — verlegt — verlegt</p><p><b>Perfekt:</b><br>er hat den Schlüssel verlegt</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/verlegen</p></div>",verb_prefix family::legen prefix::ver separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Wir müssen einen Putzlappen ___, damit man sich die Füße abtreten kann.","<div class=""answer"">vorlegen</div><div class=""meta""><p><b>Significado:</b><br>mostrar, enseñar, presentar algo públicamente</p><div class=""example""><b>Ejemplo:</b><br>Wir müssen einen Putzlappen vorlegen, damit man sich die Füße abtreten kann.</div><div class=""translation""><b>Traducción:</b><br>Tenemos que mostrar un trapo para que uno pueda limpiarse los pies.</div><p><b>Separabilidad:</b><br>separable — legt ... vor — vorgelegt</p><p><b>Perfekt:</b><br>Er hat die Dokumente vorgelegt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/vorlegen</p></div>",verb_prefix family::legen prefix::vor separability::separable difficulty::b1 register::rare source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Leg doch endlich mal das Buch ___; es stört hier!,"<div class=""answer"">weg</div><div class=""meta""><p><b>Significado:</b><br>poner aparte</p><div class=""example""><b>Ejemplo:</b><br>Leg doch endlich mal das Buch weg; es stört hier!</div><div class=""translation""><b>Traducción:</b><br>¡Finalmente, aparta el libro; molesta aquí!</div><p><b>Separabilidad:</b><br>separable — legt ... weg — weggelegt</p><p><b>Perfekt:</b><br>Er hat das Buch weggelegt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/weglegen</p></div>",verb_prefix family::legen prefix::weg separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Die neue Fräsmaschine wurde in ihre Einzelteile ___ .,"<div class=""answer"">zerlegt</div><div class=""meta""><p><b>Significado:</b><br>desmontar, desarmar</p><div class=""example""><b>Ejemplo:</b><br>Die neue Fräsmaschine wurde in ihre Einzelteile zerlegt.</div><div class=""translation""><b>Traducción:</b><br>La nueva fresadora fue desmontada en sus piezas individuales.</div><p><b>Construcción:</b><br>transitiv; jemanden oder etwas zerlegen</p><p><b>Construcción ES:</b><br>transitivo; desmontar o desarmar algo</p><p><b>Separabilidad:</b><br>inseparable — zerlegt — zerlegt</p><p><b>Perfekt:</b><br>Er hat die Maschine zerlegt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zerlegen</p></div>",verb_prefix family::legen prefix::zer separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Die beiden Kommunen haben sich darauf geeinigt, ihre Planungsabteilungen ___.","<div class=""answer"">zusammenzulegen</div><div class=""meta""><p><b>Significado:</b><br>Reunir algo que está en lugares separados en un solo lugar.</p><div class=""example""><b>Ejemplo:</b><br>Die beiden Kommunen haben sich darauf geeinigt, ihre Planungsabteilungen zusammenzulegen.</div><div class=""translation""><b>Traducción:</b><br>Los dos municipios acordaron fusionar sus departamentos de planificación.</div><p><b>Separabilidad:</b><br>separable — legt ... zusammen — zusammengelegt</p><p><b>Perfekt:</b><br>Sie haben die Konten zusammengelegt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zusammenlegen</p></div>",verb_prefix family::legen prefix::zusammen separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Nun sind es aber nicht nur diese niedrigen Orte, die an der See ___, als Holland und Seeland; sondern auch der größte Teil von Flandern und Brabant.","<div class=""answer"">anliegen</div><div class=""meta""><p><b>Significado:</b><br>estar en contacto inmediato con algo, por ejemplo, limitar con otra superficie topográfica</p><div class=""example""><b>Ejemplo:</b><br>Nun sind es aber nicht nur diese niedrigen Orte, die an der See anliegen, als Holland und Seeland; sondern auch der größte Teil von Flandern und Brabant, ob sie schon nicht so niedrig liegen, sondern vielmehr in einer solchen Höhe, daß ihnen keine Überschwemmung der See im Geringsten schaden kann.</div><div class=""translation""><b>Traducción:</b><br>Pero no son solo estos lugares bajos los que están junto al mar, como Holanda y Seeland; sino también la mayor parte de Flandes y Brabante, aunque no estén tan bajos, sino a tal altura que ninguna inundación del mar puede dañarlos en lo más mínimo.</div><p><b>Separabilidad:</b><br>separable — liegt ... an — angelegen</p><p><b>Perfekt:</b><br>Die Insel hat direkt an der Küste angelegen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/anliegen</p></div>",verb_prefix family::liegen prefix::an separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Das Heer lag in einem Vorort von Dubrovnik ___.,"<div class=""answer"">ein</div><div class=""meta""><p><b>Significado:</b><br>obsoleto: estar ubicado o desplegado en un lugar</p><div class=""example""><b>Ejemplo:</b><br>Das Heer lag in einem Vorort von Dubrovnik ein.</div><div class=""translation""><b>Traducción:</b><br>El ejército estaba desplegado en las afueras de Dubrovnik.</div><p><b>Construcción:</b><br>in + Dativ</p><p><b>Construcción ES:</b><br>en + dativo</p><p><b>Separabilidad:</b><br>separable — liegt ... ein — eingelegen</p><p><b>Perfekt:</b><br>Das Heer hat in diesem Dorf eingelegen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/einliegen</p></div>",verb_prefix family::liegen prefix::ein separability::separable difficulty::c2 register::archaic source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Den sich selbst zugemuteten Anstrengungen ist er ___.,"<div class=""answer"">erlegen</div><div class=""meta""><p><b>Significado:</b><br>sucumbir, morir debido a algo</p><div class=""example""><b>Ejemplo:</b><br>Den sich selbst zugemuteten Anstrengungen ist er erlegen.</div><div class=""translation""><b>Traducción:</b><br>Él sucumbió a los esfuerzos que se había impuesto a sí mismo.</div><p><b>Construcción:</b><br>jemand erliegt etwas (Dat.)</p><p><b>Construcción ES:</b><br>alguien sucumbe a algo (Dat.)</p><p><b>Separabilidad:</b><br>inseparable — erliegt — erlegen</p><p><b>Perfekt:</b><br>Er ist dem Druck erlegen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/erliegen</p></div>",verb_prefix family::liegen prefix::er separability::inseparable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Die Birnen sind reif. Wir müssen sie noch heute ___ .,"<div class=""answer"">abnehmen</div><div class=""meta""><p><b>Significado:</b><br>quitar algo de un lugar o desde un objeto</p><div class=""example""><b>Ejemplo:</b><br>Die Birnen sind reif. Wir müssen sie noch heute abnehmen.</div><div class=""translation""><b>Traducción:</b><br>Las peras están maduras. Tenemos que quitarlas hoy mismo.</div><p><b>Separabilidad:</b><br>separable — nimmt ... ab — abgenommen</p><p><b>Perfekt:</b><br>Er hat die Birnen abgenommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/abnehmen</p></div>",verb_prefix family::nehmen prefix::ab separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Um einen Fisch ___, schneidet man ihn kurz hinter dem Schwanzende beginnend bis zum Kopf vorsichtig auf.","<div class=""answer"">auszunehmen</div><div class=""meta""><p><b>Significado:</b><br>destripar (sacar las vísceras a un animal o pescado)</p><div class=""example""><b>Ejemplo:</b><br>Um einen Fisch auszunehmen, schneidet man ihn kurz hinter dem Schwanzende beginnend bis zum Kopf vorsichtig auf.</div><div class=""translation""><b>Traducción:</b><br>Para destripar un pez, se le corta cuidadosamente desde justo detrás de la cola hasta la cabeza.</div><p><b>Separabilidad:</b><br>separable — nimmt ... aus — ausgenommen</p><p><b>Perfekt:</b><br>Er hat den Fisch ausgenommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/ausnehmen</p></div>",verb_prefix family::nehmen prefix::aus separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Das 19. Kapitel des Romans Simplicissimus handelt davon, wie Hanau vom Held und wie der Held von Hanau ___ wird.","<div class=""answer"">eingenommen</div><div class=""meta""><p><b>Significado:</b><br>tomar, conquistar</p><div class=""example""><b>Ejemplo:</b><br>Das 19. Kapitel des Romans Simplicissimus handelt davon, wie Hanau vom Held und wie der Held von Hanau eingenommen wird.</div><div class=""translation""><b>Traducción:</b><br>El capítulo 19 de la novela Simplicissimus trata de cómo Hanau es conquistada por el héroe y cómo el héroe es conquistado por Hanau.</div><p><b>Separabilidad:</b><br>separable — nimmt ... ein — eingenommen</p><p><b>Perfekt:</b><br>Die Soldaten haben die Festung eingenommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/einnehmen</p></div>",verb_prefix family::nehmen prefix::ein separability::separable difficulty::b2 register::domain-specific source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Wenn du welche brauchst, kannst du gerne Kugelschreiber aus dem Karton dort vorne ___.","<div class=""answer"">entnehmen</div><div class=""meta""><p><b>Significado:</b><br>sacar algo de algo</p><div class=""example""><b>Ejemplo:</b><br>Wenn du welche brauchst, kannst du gerne Kugelschreiber aus dem Karton dort vorne entnehmen.</div><div class=""translation""><b>Traducción:</b><br>Si necesitas algunos, puedes sacar bolígrafos de la caja que está allí adelante.</div><p><b>Construcción:</b><br>entnehmen + Akkusativobjekt + Dativobjekt</p><p><b>Construcción ES:</b><br>entnehmen + objeto en acusativo + objeto en dativo</p><p><b>Separabilidad:</b><br>inseparable — entnimmt — entnommen</p><p><b>Perfekt:</b><br>er hat entnommen</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/entnehmen</p></div>",verb_prefix family::nehmen prefix::ent separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Die Friseurin schneidet und fragt: ‚Soll ich noch etwas mehr ___?‘,"<div class=""answer"">fortnehmen</div><div class=""meta""><p><b>Significado:</b><br>quitar o alejar algo o a alguien</p><div class=""example""><b>Ejemplo:</b><br>Die Friseurin schneidet und fragt: ‚Soll ich noch etwas mehr fortnehmen?</div><div class=""translation""><b>Traducción:</b><br>La peluquera corta y pregunta: '¿Debo quitar aún un poco más?'
</div><p><b>Separabilidad:</b><br>separable — nimmt ... fort — fortgenommen</p><p><b>Perfekt:</b><br>Die Friseurin hat etwas mehr fortgenommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/fortnehmen</p></div>",verb_prefix family::nehmen prefix::fort separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Da sagten die Jünger zu ihm: Wo sollen wir in dieser Wüste so viel Brot ___, um so viele Menschen satt zu machen?","<div class=""answer"">hernehmen</div><div class=""meta""><p><b>Significado:</b><br>conseguir o tomar algo de algún lugar</p><div class=""example""><b>Ejemplo:</b><br>Da sagten die Jünger zu ihm: Wo sollen wir in dieser Wüste so viel Brot hernehmen, um so viele Menschen satt zu machen?</div><div class=""translation""><b>Traducción:</b><br>Entonces los discípulos le dijeron: ¿De dónde vamos a tomar tanto pan en este desierto para alimentar a tanta gente?</div><p><b>Separabilidad:</b><br>separable — nimmt ... her — hergenommen</p><p><b>Perfekt:</b><br>Er hat das Buch hergenommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/hernehmen</p></div>",verb_prefix family::nehmen prefix::her separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Wie kannst du sein Verhalten einfach so ___?,"<div class=""answer"">hinnehmen</div><div class=""meta""><p><b>Significado:</b><br>Aceptar o aguantar algo negativo</p><div class=""example""><b>Ejemplo:</b><br>Wie kannst du sein Verhalten einfach so hinnehmen?</div><div class=""translation""><b>Traducción:</b><br>¿Cómo puedes simplemente aguantar su comportamiento?</div><p><b>Separabilidad:</b><br>separable — nimmt ... hin — hingenommen</p><p><b>Perfekt:</b><br>Sie hat die schlechten Nachrichten tapfer hingenommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/hinnehmen</p></div>",verb_prefix family::nehmen prefix::hin separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Kannst du meinen Bruder zum Bahnhof ___?,"<div class=""answer"">mitnehmen</div><div class=""meta""><p><b>Significado:</b><br>llevar algo o a alguien consigo a algún lugar</p><div class=""example""><b>Ejemplo:</b><br>Kannst du meinen Bruder zum Bahnhof mitnehmen?</div><div class=""translation""><b>Traducción:</b><br>¿Puedes llevar a mi hermano a la estación?</div><p><b>Separabilidad:</b><br>separable — nimmt ... mit — mitgenommen</p><p><b>Perfekt:</b><br>Er hat seinen Rucksack mitgenommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/mitnehmen</p></div>",verb_prefix family::nehmen prefix::mit separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Ich lausche intensiv, aber ich kann absolut nichts ___, es ist völlig still hier.","<div class=""answer"">vernehmen</div><div class=""meta""><p><b>Significado:</b><br>oír, percibir</p><div class=""example""><b>Ejemplo:</b><br>Ich lausche intensiv, aber ich kann absolut nichts vernehmen, es ist völlig still hier.</div><div class=""translation""><b>Traducción:</b><br>Escucho atentamente, pero no puedo percibir nada en absoluto, aquí está completamente silencioso.</div><p><b>Construcción:</b><br>verb + object (über etwas)</p><p><b>Construcción ES:</b><br>verbo + objeto (sobre algo)</p><p><b>Separabilidad:</b><br>inseparable — vernimmt — vernommen</p><p><b>Perfekt:</b><br>Ich habe das Geräusch kaum vernommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/vernehmen</p></div>",verb_prefix family::nehmen prefix::ver separability::inseparable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Der Arzt nimmt eine gründliche Untersuchung ___ .,"<div class=""answer"">vor</div><div class=""meta""><p><b>Significado:</b><br>efectuar, realizar</p><div class=""example""><b>Ejemplo:</b><br>Der Arzt nimmt eine gründliche Untersuchung vor.</div><div class=""translation""><b>Traducción:</b><br>El médico efectúa un examen minucioso.</div><p><b>Separabilidad:</b><br>separable — nimmt ... vor — vorgenommen</p><p><b>Perfekt:</b><br>Der Arzt hat eine gründliche Untersuchung vorgenommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/vornehmen</p></div>",verb_prefix family::nehmen prefix::vor separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Es war ganz leicht, dem Kind seinen Lolli ___.","<div class=""answer"">wegzunehmen</div><div class=""meta""><p><b>Significado:</b><br>quitar algo a alguien sin permiso</p><div class=""example""><b>Ejemplo:</b><br>Es war ganz leicht, dem Kind seinen Lolli wegzunehmen.</div><div class=""translation""><b>Traducción:</b><br>Fue muy fácil quitarle el pirulí al niño.</div><p><b>Separabilidad:</b><br>separable — nimmt ... weg — weggenommen</p><p><b>Perfekt:</b><br>Er hat dem Kind den Lolli weggenommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/wegnehmen</p></div>",verb_prefix family::nehmen prefix::weg separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Würden Sie den Scanner auch wieder ___ nehmen?,"<div class=""answer"">zurück</div><div class=""meta""><p><b>Significado:</b><br>volver a aceptar algo que ya se tenía</p><div class=""example""><b>Ejemplo:</b><br>Würden Sie den Scanner auch wieder zurücknehmen?</div><div class=""translation""><b>Traducción:</b><br>¿También volvería a aceptar el escáner?</div><p><b>Construcción:</b><br>etwas zurücknehmen</p><p><b>Construcción ES:</b><br>tomar algo de vuelta</p><p><b>Separabilidad:</b><br>separable — nimmt ... zurück — zurückgenommen</p><p><b>Perfekt:</b><br>Sie hat den Artikel zurückgenommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zur%C3%BCcknehmen</p></div>",verb_prefix family::nehmen prefix::zurück separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>... erriete sie es aber, so müßte er sich das Haupt ___ lassen.","<div class=""answer"">abschlagen</div><div class=""meta""><p><b>Significado:</b><br>separar o quitar algo con violencia</p><div class=""example""><b>Ejemplo:</b><br>Nachdem sie lange herumgezogen waren, kamen sie in eine Stadt, worin eine schöne, aber übermütige Königstochter war, die hatte bekanntmachen lassen, wer ihr ein Rätsel vorlegte, das sie nicht erraten könnte, der sollte ihr Gemahl werden: erriete sie es aber, so müßte er sich das Haupt abschlagen lassen.</div><div class=""translation""><b>Traducción:</b><br>Después de haber viajado mucho tiempo, llegaron a una ciudad donde había una princesa hermosa pero arrogante, quien había anunciado que quien le propusiera un enigma que ella no pudiera adivinar, se convertiría en su esposo; pero si ella lo adivinaba, él tendría que dejar que le cortaran la cabeza.</div><p><b>Separabilidad:</b><br>separable — schlägt ... ab — abgeschlagen</p><p><b>Perfekt:</b><br>Er hat den Ast abgeschlagen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/abschlagen</p></div>",verb_prefix family::schlagen prefix::ab separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Der Musiker ___ die Saite an.,"<div class=""answer"">schlägt</div><div class=""meta""><p><b>Significado:</b><br>empezar a sonar o tocar (por ejemplo, instrumento)</p><div class=""example""><b>Ejemplo:</b><br>Der Musiker schlägt die Saite an.</div><div class=""translation""><b>Traducción:</b><br>El músico toca la cuerda.</div><p><b>Separabilidad:</b><br>separable — schlägt ... an — angeschlagen</p><p><b>Perfekt:</b><br>Der Musiker hat die Saite angeschlagen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/anschlagen</p></div>",verb_prefix family::schlagen prefix::an separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Der Lehrer schlug hart mit dem Kopf auf der Tischkante ___, nachdem er über den Mülleimer gestolpert war.","<div class=""answer"">auf</div><div class=""meta""><p><b>Significado:</b><br>partir o romper algo al golpearlo con fuerza</p><div class=""example""><b>Ejemplo:</b><br>Der Lehrer schlug hart mit dem Kopf auf der Tischkante auf, nachdem er über den Mülleimer gestolpert war.</div><div class=""translation""><b>Traducción:</b><br>El profesor golpeó fuertemente su cabeza contra el borde de la mesa después de tropezar con el cubo de basura.</div><p><b>Construcción:</b><br>aufschlagen + auf + Akkusativobjekt</p><p><b>Construcción ES:</b><br>aufschlagen + auf + objeto acusativo</p><p><b>Separabilidad:</b><br>separable — schlägt ... auf — aufgeschlagen</p><p><b>Perfekt:</b><br>Er ist mit dem Kopf gegen die Tischkante aufgeschlagen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/aufschlagen</p></div>",verb_prefix family::schlagen prefix::auf separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Stell dich nicht hinter den Hengst Hannibal, er schlägt sonst ___.","<div class=""answer"">aus</div><div class=""meta""><p><b>Significado:</b><br>desalojar, desprender, sobresalir</p><div class=""example""><b>Ejemplo:</b><br>Stell dich nicht hinter den Hengst Hannibal, er schlägt sonst aus.</div><div class=""translation""><b>Traducción:</b><br>No te pongas detrás del semental Hannibal, porque si no, él desaloja (golpea hacia afuera).</div><p><b>Separabilidad:</b><br>separable — schlägt ... aus — ausgeschlagen</p><p><b>Perfekt:</b><br>Er hat ausgeschlagen, um mich zu warnen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/ausschlagen</p></div>",verb_prefix family::schlagen prefix::aus separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Er ließ sein Pferd vom Schmied ___.,"<div class=""answer"">beschlagen</div><div class=""meta""><p><b>Significado:</b><br>herrar</p><div class=""example""><b>Ejemplo:</b><br>Er ließ sein Pferd vom Schmied beschlagen.</div><div class=""translation""><b>Traducción:</b><br>Hizo herrar su caballo por el herrero.</div><p><b>Separabilidad:</b><br>inseparable — beschlägt — beschlagen</p><p><b>Perfekt:</b><br>Er hat sein Pferd beschlagen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/beschlagen</p></div>",verb_prefix family::schlagen prefix::be separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Er wurde mit einem stumpfen Gegenstand ___.,"<div class=""answer"">erschlagen</div><div class=""meta""><p><b>Significado:</b><br>matar a alguien o algo con varios golpes fuertes</p><div class=""example""><b>Ejemplo:</b><br>Er wurde mit einem stumpfen Gegenstand erschlagen.</div><div class=""translation""><b>Traducción:</b><br>Fue asesinado con un objeto romo.</div><p><b>Separabilidad:</b><br>inseparable — erschlägt — erschlagen</p><p><b>Perfekt:</b><br>Er hat die Fliegen erschlagen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/erschlagen</p></div>",verb_prefix family::schlagen prefix::er separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
Completa la frase:<br><br>Als erstes sollten wir die alten Fliesen im Bad ___.,"<div class=""answer"">losschlagen</div><div class=""meta""><p><b>Significado:</b><br>aflojar o desprender con una herramienta de golpe</p><div class=""example""><b>Ejemplo:</b><br>Als erstes sollten wir die alten Fliesen im Bad losschlagen.</div><div class=""translation""><b>Traducción:</b><br>Primero deberíamos desprender las baldosas viejas del baño.</div><p><b>Separabilidad:</b><br>separable — schlägt ... los — losschlagen</p><p><b>Perfekt:</b><br>Er hat die Fliesen abgeschlagen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/losschlagen</p></div>",verb_prefix family::schlagen prefix::los separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
"Completa la frase:<br><br>Er wusste nichts darüber, aber er wollte es ___.","<div class=""answer"">nachschlagen</div><div class=""meta""><p><b>Significado:</b><br>buscar o consultar información en un libro o fuente</p><div class=""example""><b>Ejemplo:</b><br>Er wusste nichts darüber, aber er wollte es nachschlagen.</div><div class=""translation""><b>Traducción:</b><br>Él no sabía nada al respecto, pero quería consultarlo.</div><p><b>Separabilidad:</b><br>separable — schlägt ... nach — nachgeschlagen</p><p><b>Perfekt:</b><br>Er hat das Wort nachgeschlagen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/nachschlagen</p></div>",verb_prefix family::schlagen prefix::nach separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::context_cloze
